,amount,first_name,is_anomaly
5851,39.1,Christopher,0
5852,59.0,Christopher,0
5853,50.0,Christopher,0
5854,59.0,Christopher,0
5855,111.0,Christopher,0
5856,50.0,Christopher,0
5857,124.0,Christopher,0
5858,59.0,Christopher,0
5859,50.0,Christopher,0
5860,157.0,Christopher,0
5861,27.39,Jeffrey,0
5862,41.0,Jeffrey,0
5863,19.56,Jeffrey,0
5864,53.0,Jeffrey,0
5865,41.0,Jeffrey,0
5866,9.3,Jeffrey,0
5867,46.13,Jeffrey,0
5868,546.94,Jeffrey,1
5869,40.47,Jeffrey,0
5870,18.61,Jeffrey,0
5871,132.19,Jeffrey,0
5872,11.85,Jeffrey,0
5873,52.73,Jeffrey,0
5874,27.98,Jeffrey,0
5875,6.08,Jeffrey,0
5876,41.0,Jeffrey,0
5877,15.92,Jeffrey,0
5878,14.39,Jeffrey,0
5879,53.0,Jeffrey,0
5880,41.0,Jeffrey,0
5881,53.0,Jeffrey,0
5882,41.0,Jeffrey,0
5883,41.0,Jeffrey,0
5884,12.51,Jeffrey,0
5885,53.0,Jeffrey,0
5886,41.0,Jeffrey,0
5887,14.78,Jeffrey,0
5888,25.96,Jeffrey,0
5889,11.04,Jeffrey,0
5890,17.26,Jeffrey,0
5891,22.43,Jeffrey,0
5892,7.98,Jeffrey,0
5893,19.97,Jeffrey,0
5894,13.06,Jeffrey,0
5895,30.87,Jeffrey,0
5896,12.82,Jeffrey,0
5897,44.53,Jeffrey,0
5898,45.1,Jeffrey,0
5899,41.0,Jeffrey,0
5900,109.02,Jeffrey,0
5901,69.32,Jeffrey,0
5902,36.55,Jeffrey,0
5903,11.79,Jeffrey,0
5904,53.0,Jeffrey,0
5905,41.0,Jeffrey,0
5906,14.87,Jeffrey,0
5907,32.15,Jeffrey,0
5908,69.39,Jeffrey,0
5909,17.44,Jeffrey,0
5910,134.42,Jeffrey,0
5911,23.26,Jeffrey,0
5912,14.17,Jeffrey,0
5913,12.26,Jeffrey,0
5914,16.33,Jeffrey,0
5915,41.0,Jeffrey,0
5916,18.72,Jeffrey,0
5917,22.89,Jeffrey,0
5918,25.24,Jeffrey,0
5919,53.0,Jeffrey,0
5920,10.54,Jeffrey,0
5921,41.0,Jeffrey,0
5922,74.06,Jeffrey,0
5923,34.23,Jeffrey,0
5924,35.32,Jeffrey,0
5925,13.09,Jeffrey,0
5926,25.3,Jeffrey,0
5927,16.11,Jeffrey,0
5928,22.22,Jeffrey,0
5929,12.43,Jeffrey,0
5930,41.0,Jeffrey,0
5931,14.14,Jeffrey,0
5932,52.45,Jeffrey,0
5933,53.0,Jeffrey,0
5934,41.0,Jeffrey,0
5935,13.99,Jeffrey,0
5936,72.54,Jeffrey,0
5937,56.52,Jeffrey,0
5938,39.72,Jeffrey,0
5939,24.45,Jeffrey,0
5940,21.82,Jeffrey,0
5941,10.06,Jeffrey,0
5942,47.47,Jeffrey,0
5943,27.09,Jeffrey,0
5944,43.41,Jeffrey,0
5945,0.1,Jeffrey,0
5946,24.33,Jeffrey,0
5947,41.0,Jeffrey,0
5948,22.03,Jeffrey,0
5949,5.69,Jeffrey,0
5950,16.46,Jeffrey,0
5951,19.42,Jeffrey,0
5952,53.0,Jeffrey,0
5953,43.56,Jeffrey,0
5954,41.0,Jeffrey,0
5955,39.91,Jeffrey,0
5956,8.26,Jeffrey,0
5957,20.04,Jeffrey,0
5958,45.41,Jeffrey,0
5959,9.98,Jeffrey,0
5960,41.7,Jeffrey,0
5961,46.24,Jeffrey,0
5962,13.29,Jeffrey,0
5963,41.0,Jeffrey,0
5964,32.09,Jeffrey,0
5965,70.49,Jeffrey,0
5966,14.08,Jeffrey,0
5967,55.35,Jeffrey,0
5968,95.1,Jeffrey,0
5969,11.24,Jeffrey,0
5970,53.0,Jeffrey,0
5971,41.0,Jeffrey,0
5972,16.6,Jeffrey,0
5973,17.36,Jeffrey,0
5974,12.61,Jeffrey,0
5975,18.88,Jeffrey,0
5976,16.92,Jeffrey,0
5977,48.42,Jeffrey,0
5978,41.0,Jeffrey,0
5979,53.0,Jeffrey,0
5980,9.95,Jeffrey,0
5981,36.63,Jeffrey,0
5982,41.0,Jeffrey,0
5983,43.83,Jeffrey,0
5984,20.83,Jeffrey,0
5985,12.02,Jeffrey,0
5986,24.35,Jeffrey,0
5987,23.06,Jeffrey,0
5988,41.0,Jeffrey,0
5989,8.78,Jeffrey,0
5990,12.64,Jeffrey,0
5991,13.97,Jeffrey,0
5992,59.15,Jeffrey,0
5993,53.0,Jeffrey,0
5994,41.0,Jeffrey,0
5995,23.36,Jeffrey,0
5996,201.6,Jeffrey,1
5997,24.84,Jeffrey,0
5998,28.41,Jeffrey,0
5999,31.35,Jeffrey,0
6000,41.0,Jeffrey,0
6001,53.83,Jeffrey,0
6002,53.0,Jeffrey,0
6003,41.0,Jeffrey,0
6004,34.19,Jeffrey,0
6005,41.0,Jeffrey,0
6006,53.0,Jeffrey,0
6007,41.0,Jeffrey,0
6008,21.82,Jeffrey,0
6009,170.0,Natasha,1
6010,26.91,Natasha,0
6011,108.65,Natasha,0
6012,41.0,Natasha,0
6013,21.0,Natasha,0
6014,39.78,Natasha,0
6015,51.0,Natasha,0
6016,29.0,Natasha,0
6017,41.0,Natasha,0
6018,21.0,Natasha,0
6019,41.91,Natasha,0
6020,28.9,Natasha,0
6021,51.0,Natasha,0
6022,70.73,Natasha,0
6023,30.01,Natasha,0
6024,29.0,Natasha,0
6025,87.8,Natasha,0
6026,40.16,Natasha,0
6027,169.0,Natasha,1
6028,51.0,Natasha,0
6029,29.0,Natasha,0
6030,41.0,Natasha,0
6031,21.0,Natasha,0
6032,51.0,Natasha,0
6033,24.49,Natasha,0
6034,29.0,Natasha,0
6035,181.0,Natasha,1
6036,161.0,Natasha,1
6037,41.0,Natasha,0
6038,21.0,Natasha,0
6039,35.51,Natasha,0
6040,170.0,Natasha,1
6041,26.2,Natasha,0
6042,21.37,Natasha,0
6043,51.0,Natasha,0
6044,29.0,Natasha,0
6045,69.41,Natasha,0
6046,136.28,Natasha,1
6047,21.15,Natasha,0
6048,41.0,Natasha,0
6049,29.94,Natasha,0
6050,21.0,Natasha,0
6051,32.01,Natasha,0
6052,27.13,Natasha,0
6053,15.09,Natasha,0
6054,34.06,Natasha,0
6055,48.89,Natasha,0
6056,64.04,Natasha,0
6057,25.49,Natasha,0
6058,51.0,Natasha,0
6059,29.0,Natasha,0
6060,41.0,Natasha,0
6061,21.0,Natasha,0
6062,7.08,Natasha,0
6063,48.7,Natasha,0
6064,22.12,Natasha,0
6065,51.56,Natasha,0
6066,45.25,Natasha,0
6067,36.99,Natasha,0
6068,127.0,Natasha,0
6069,51.0,Natasha,0
6070,29.0,Natasha,0
6071,169.0,Natasha,1
6072,41.0,Natasha,0
6073,23.27,Natasha,0
6074,21.0,Natasha,0
6075,51.0,Natasha,0
6076,29.0,Natasha,0
6077,31.74,Natasha,0
6078,20.11,Natasha,0
6079,10.04,Natasha,0
6080,48.45,Natasha,0
6081,36.6,Natasha,0
6082,41.0,Natasha,0
6083,58.92,Natasha,0
6084,21.0,Natasha,0
6085,36.73,Natasha,0
6086,181.0,Natasha,1
6087,161.0,Natasha,1
6088,27.57,Natasha,0
6089,5.06,Natasha,0
6090,10.77,Natasha,0
6091,28.48,Natasha,0
6092,15.11,Natasha,0
6093,19.79,Natasha,0
6094,26.21,Natasha,0
6095,51.0,Natasha,0
6096,170.0,Natasha,1
6097,52.93,Natasha,0
6098,27.49,Natasha,0
6099,29.0,Natasha,0
6100,135.4,Natasha,0
6101,32.64,Natasha,0
6102,30.69,Natasha,0
6103,53.55,Natasha,0
6104,41.0,Natasha,0
6105,21.0,Natasha,0
6106,38.58,Natasha,0
6107,18.12,Natasha,0
6108,40.09,Natasha,0
6109,54.59,Natasha,0
6110,30.85,Natasha,0
6111,51.0,Natasha,0
6112,27.54,Natasha,0
6113,38.21,Natasha,0
6114,29.0,Natasha,0
6115,41.0,Natasha,0
6116,17.6,Natasha,0
6117,21.0,Natasha,0
6118,43.01,Natasha,0
6119,15.0,Natasha,0
6120,15.73,Natasha,0
6121,17.94,Natasha,0
6122,16.96,Natasha,0
6123,12.31,Natasha,0
6124,19.37,Natasha,0
6125,17.81,Natasha,0
6126,51.0,Natasha,0
6127,127.0,Natasha,0
6128,29.0,Natasha,0
6129,41.0,Natasha,0
6130,21.0,Natasha,0
6131,169.0,Natasha,1
6132,11.37,Natasha,0
6133,29.24,Natasha,0
6134,51.45,Natasha,0
6135,41.28,Natasha,0
6136,51.0,Natasha,0
6137,29.0,Natasha,0
6138,30.43,Natasha,0
6139,37.57,Natasha,0
6140,41.0,Natasha,0
6141,21.0,Natasha,0
6142,143.57,Natasha,1
6143,12.23,Natasha,0
6144,41.98,Natasha,0
6145,20.45,Natasha,0
6146,181.0,Natasha,1
6147,161.0,Natasha,1
6148,51.0,Natasha,0
6149,31.15,Natasha,0
6150,26.51,Natasha,0
6151,29.0,Natasha,0
6152,20.23,Natasha,0
6153,3.28,Edward,0
6154,13.75,Edward,0
6155,26.45,Edward,0
6156,7.34,Edward,0
6157,15.09,Edward,0
6158,37.0,Edward,0
6159,9.25,Edward,0
6160,31.0,Edward,0
6161,727.84,Edward,1
6162,8.72,Edward,0
6163,60.38,Edward,0
6164,11.92,Edward,0
6165,9.39,Edward,0
6166,5.08,Edward,0
6167,15.73,Edward,0
6168,12.87,Edward,0
6169,3.15,Edward,0
6170,9.21,Edward,0
6171,13.9,Edward,0
6172,10.83,Edward,0
6173,37.0,Edward,0
6174,31.0,Edward,0
6175,1.52,Edward,0
6176,15.94,Edward,0
6177,10.86,Edward,0
6178,18.0,Edward,0
6179,17.0,Edward,0
6180,6.08,Edward,0
6181,14.61,Edward,0
6182,13.89,Edward,0
6183,37.0,Edward,0
6184,31.0,Edward,0
6185,3.71,Edward,0
6186,5.83,Edward,0
6187,15.6,Edward,0
6188,8.5,Edward,0
6189,18.13,Edward,0
6190,8.88,Edward,0
6191,6.0,Edward,0
6192,31.11,Edward,0
6193,22.86,Edward,0
6194,8.7,Edward,0
6195,31.27,Edward,0
6196,8.67,Edward,0
6197,22.34,Edward,0
6198,37.0,Edward,0
6199,31.0,Edward,0
6200,15.45,Edward,0
6201,3.86,Edward,0
6202,7.93,Edward,0
6203,3.14,Edward,0
6204,7.49,Edward,0
6205,6.18,Edward,0
6206,51.51,Edward,0
6207,12.11,Edward,0
6208,10.29,Edward,0
6209,3.45,Edward,0
6210,94.88,Edward,0
6211,9.98,Edward,0
6212,37.0,Edward,0
6213,23.46,Edward,0
6214,11.43,Edward,0
6215,16.33,Edward,0
6216,31.0,Edward,0
6217,11.12,Edward,0
6218,5.52,Edward,0
6219,4.91,Edward,0
6220,12.99,Edward,0
6221,13.33,Edward,0
6222,23.95,Edward,0
6223,7.81,Edward,0
6224,190.28,Edward,1
6225,37.0,Edward,0
6226,7.24,Edward,0
6227,10.5,Edward,0
6228,6.02,Edward,0
6229,6.08,Edward,0
6230,2.41,Edward,0
6231,31.0,Edward,0
6232,10.56,Edward,0
6233,15.36,Edward,0
6234,16.24,Edward,0
6235,8.17,Edward,0
6236,18.61,Edward,0
6237,13.36,Edward,0
6238,7.37,Edward,0
6239,25.55,Edward,0
6240,9.41,Edward,0
6241,7.36,Edward,0
6242,16.01,Edward,0
6243,12.35,Edward,0
6244,14.78,Edward,0
6245,37.0,Edward,0
6246,4.87,Edward,0
6247,31.0,Edward,0
6248,9.54,Edward,0
6249,9.75,Edward,0
6250,47.8,Edward,0
6251,7.61,Edward,0
6252,37.0,Edward,0
6253,31.0,Edward,0
6254,37.0,Edward,0
6255,18.79,Edward,0
6256,31.0,Edward,0
6257,17.92,Edward,0
6258,89.74,Edward,0
6259,17.64,Edward,0
6260,43.9,Edward,0
6261,9.34,Edward,0
6262,9.57,Edward,0
6263,15.79,Edward,0
6264,10.99,Edward,0
6265,12.13,Edward,0
6266,190.82,Edward,1
6267,38.54,Edward,0
6268,58.9,Edward,0
6269,9.39,Edward,0
6270,37.0,Edward,0
6271,31.0,Edward,0
6272,23.18,Edward,0
6273,61.17,Edward,0
6274,22.12,Edward,0
6275,18.26,Edward,0
6276,37.0,Edward,0
6277,5.62,Edward,0
6278,3.08,Edward,0
6279,31.0,Edward,0
6280,17.54,Edward,0
6281,14.1,Edward,0
6282,7.26,Edward,0
6283,37.0,Edward,0
6284,31.0,Edward,0
6285,17.05,Edward,0
6286,31.86,Edward,0
6287,15.33,Edward,0
6288,11.0,Edward,0
6289,14.37,Edward,0
6290,7.17,Edward,0
6291,19.7,Edward,0
6292,43.89,Edward,0
6293,8.32,Edward,0
6294,6.13,Edward,0
6295,4.72,Edward,0
6296,67.52,Edward,0
6297,37.0,Edward,0
6298,19.18,Edward,0
6299,15.64,Edward,0
6300,10.15,Edward,0
6301,31.0,Edward,0
6302,13.69,Edward,0
6303,5.55,Edward,0
6304,9.56,Edward,0
6305,3.86,Edward,0
6306,5.42,Edward,0
6307,13.62,Edward,0
6308,13.66,Edward,0
6309,9.9,Edward,0
6310,33.45,Craig,0
6311,32.67,Craig,0
6312,28.71,Craig,0
6313,45.55,Craig,0
6314,124.0,Craig,0
6315,65.0,Craig,0
6316,43.0,Craig,0
6317,26.13,Craig,0
6318,12.98,Craig,0
6319,15.35,Craig,0
6320,28.0,Craig,0
6321,80.0,Craig,0
6322,20.0,Craig,0
6323,12.66,Craig,0
6324,128.0,Craig,0
6325,30.0,Craig,0
6326,29.0,Craig,0
6327,158.0,Craig,0
6328,148.0,Craig,0
6329,65.0,Craig,0
6330,43.0,Craig,0
6331,28.0,Craig,0
6332,20.0,Craig,0
6333,30.0,Craig,0
6334,29.0,Craig,0
6335,65.0,Craig,0
6336,43.0,Craig,0
6337,83.0,Craig,0
6338,28.0,Craig,0
6339,20.0,Craig,0
6340,30.0,Craig,0
6341,29.0,Craig,0
6342,65.0,Craig,0
6343,43.0,Craig,0
6344,28.0,Craig,0
6345,20.0,Craig,0
6346,30.0,Craig,0
6347,29.0,Craig,0
6348,65.0,Craig,0
6349,43.0,Craig,0
6350,28.0,Craig,0
6351,124.0,Craig,0
6352,20.0,Craig,0
6353,30.0,Craig,0
6354,29.0,Craig,0
6355,80.0,Craig,0
6356,128.0,Craig,0
6357,65.0,Craig,0
6358,43.0,Craig,0
6359,158.0,Craig,0
6360,28.0,Craig,0
6361,148.0,Craig,0
6362,20.0,Craig,0
6363,30.0,Craig,0
6364,29.0,Craig,0
6365,367.97,Craig,1
6366,65.0,Craig,0
6367,43.0,Craig,0
6368,25.25,Craig,0
6369,28.0,Craig,0
6370,100.98,Craig,0
6371,52.24,Craig,0
6372,33.19,Craig,0
6373,20.0,Craig,0
6374,40.64,Craig,0
6375,83.0,Craig,0
6376,30.0,Craig,0
6377,29.0,Craig,0
6378,65.0,Craig,0
6379,43.0,Craig,0
6380,28.0,Craig,0
6381,59.94,Craig,0
6382,20.0,Craig,0
6383,30.0,Craig,0
6384,29.0,Craig,0
6385,15.43,Craig,0
6386,10.13,Craig,0
6387,13.7,Craig,0
6388,12.19,Craig,0
6389,65.0,Craig,0
6390,16.91,Craig,0
6391,43.0,Craig,0
6392,39.01,Craig,0
6393,48.12,Craig,0
6394,9.3,Craig,0
6395,9.69,Craig,0
6396,102.62,Craig,0
6397,28.0,Craig,0
6398,45.34,Craig,0
6399,20.0,Craig,0
6400,30.0,Craig,0
6401,29.0,Craig,0
6402,124.0,Craig,0
6403,34.85,Craig,0
6404,48.99,Craig,0
6405,17.85,Craig,0
6406,62.46,Craig,0
6407,17.32,Craig,0
6408,6.95,Craig,0
6409,19.41,Craig,0
6410,65.0,Craig,0
6411,43.0,Craig,0
6412,80.0,Craig,0
6413,128.0,Craig,0
6414,28.0,Craig,0
6415,20.0,Craig,0
6416,158.0,Craig,0
6417,30.0,Craig,0
6418,29.0,Craig,0
6419,148.0,Craig,0
6420,20.6,Craig,0
6421,38.91,Craig,0
6422,14.65,Craig,0
6423,65.0,Craig,0
6424,32.02,Craig,0
6425,43.0,Craig,0
6426,34.99,Craig,0
6427,7.79,Craig,0
6428,21.03,Craig,0
6429,28.0,Craig,0
6430,15.35,Craig,0
6431,172.47,Craig,0
6432,28.45,Craig,0
6433,23.68,Craig,0
6434,9.46,Craig,0
6435,20.0,Craig,0
6436,30.0,Craig,0
6437,29.0,Craig,0
6438,19.38,Craig,0
6439,12.93,Craig,0
6440,22.64,Craig,0
6441,126.47,Craig,0
6442,31.49,Craig,0
6443,83.0,Craig,0
6444,17.68,Craig,0
6445,86.21,Craig,0
6446,65.0,Craig,0
6447,43.0,Craig,0
6448,7.18,Craig,0
6449,30.03,Craig,0
6450,36.97,Craig,0
6451,28.0,Craig,0
6452,20.0,Craig,0
6453,30.0,Craig,0
6454,29.0,Craig,0
6455,16.84,Craig,0
6456,18.09,Craig,0
6457,28.22,Craig,0
6458,9.63,Craig,0
6459,65.0,Craig,0
6460,43.0,Craig,0
6461,25.49,Craig,0
6462,1771.0,Craig,1
6463,28.0,Craig,0
6464,20.0,Craig,0
6465,31.35,Craig,0
6466,30.0,Craig,0
6467,29.0,Craig,0
6468,43.96,Craig,0
6469,22.25,Sandra,0
6470,168.0,Sandra,0
6471,18.59,Sandra,0
6472,37.0,Sandra,0
6473,17.0,Sandra,0
6474,17.75,Sandra,0
6475,20.0,Sandra,0
6476,134.0,Sandra,0
6477,388.0,Sandra,0
6478,53.52,Sandra,0
6479,37.0,Sandra,0
6480,28.91,Sandra,0
6481,13.67,Sandra,0
6482,43.31,Sandra,0
6483,17.0,Sandra,0
6484,33.73,Sandra,0
6485,167.0,Sandra,0
6486,10.84,Sandra,0
6487,20.0,Sandra,0
6488,110.0,Sandra,0
6489,30.22,Sandra,0
6490,17.0,Sandra,0
6491,17.81,Sandra,0
6492,77.76,Sandra,0
6493,20.0,Sandra,0
6494,28.82,Sandra,0
6495,19.5,Sandra,0
6496,124.43,Sandra,0
6497,37.0,Sandra,0
6498,39.71,Sandra,0
6499,17.0,Sandra,0
6500,56.79,Sandra,0
6501,15.26,Sandra,0
6502,25.1,Sandra,0
6503,152.0,Sandra,0
6504,20.0,Sandra,0
6505,195.03,Sandra,0
6506,111.29,Sandra,0
6507,22.34,Sandra,0
6508,18.68,Sandra,0
6509,125.24,Sandra,0
6510,15.12,Sandra,0
6511,37.0,Sandra,0
6512,24.45,Sandra,0
6513,13.44,Sandra,0
6514,24.3,Sandra,0
6515,11.82,Sandra,0
6516,5.96,Sandra,0
6517,58.19,Sandra,0
6518,14.7,Sandra,0
6519,168.0,Sandra,0
6520,17.0,Sandra,0
6521,80.07,Sandra,0
6522,38.05,Sandra,0
6523,15.39,Sandra,0
6524,21.56,Sandra,0
6525,38.12,Sandra,0
6526,65.95,Sandra,0
6527,20.0,Sandra,0
6528,60.3,Sandra,0
6529,26.63,Sandra,0
6530,18.61,Sandra,0
6531,37.0,Sandra,0
6532,34.42,Sandra,0
6533,133.95,Sandra,0
6534,31.57,Sandra,0
6535,134.0,Sandra,0
6536,17.0,Sandra,0
6537,15.6,Sandra,0
6538,11.86,Sandra,0
6539,17.34,Sandra,0
6540,14.69,Sandra,0
6541,19.55,Sandra,0
6542,20.0,Sandra,0
6543,167.0,Sandra,0
6544,32.41,Sandra,0
6545,149.05,Sandra,0
6546,1282.84,Sandra,1
6547,37.0,Sandra,0
6548,11.69,Sandra,0
6549,87.09,Sandra,0
6550,10.85,Sandra,0
6551,17.0,Sandra,0
6552,6.51,Sandra,0
6553,110.0,Sandra,0
6554,20.0,Sandra,0
6555,8.3,Sandra,0
6556,13.28,Sandra,0
6557,38.81,Sandra,0
6558,41.36,Sandra,0
6559,17.7,Sandra,0
6560,123.48,Sandra,0
6561,37.0,Sandra,0
6562,31.88,Sandra,0
6563,17.0,Sandra,0
6564,17.76,Sandra,0
6565,40.88,Sandra,0
6566,32.82,Sandra,0
6567,20.0,Sandra,0
6568,51.97,Sandra,0
6569,22.65,Sandra,0
6570,12.19,Sandra,0
6571,13.52,Sandra,0
6572,58.19,Sandra,0
6573,37.0,Sandra,0
6574,152.0,Sandra,0
6575,81.38,Sandra,0
6576,12.52,Sandra,0
6577,33.17,Sandra,0
6578,114.62,Sandra,0
6579,94.8,Sandra,0
6580,17.0,Sandra,0
6581,51.4,Sandra,0
6582,21.63,Sandra,0
6583,1285.09,Sandra,1
6584,10.65,Sandra,0
6585,168.0,Sandra,0
6586,20.0,Sandra,0
6587,54.43,Sandra,0
6588,61.86,Sandra,0
6589,32.99,Sandra,0
6590,26.69,Sandra,0
6591,37.0,Sandra,0
6592,33.6,Sandra,0
6593,31.87,Sandra,0
6594,16.06,Sandra,0
6595,22.62,Sandra,0
6596,13.97,Sandra,0
6597,20.53,Sandra,0
6598,18.84,Sandra,0
6599,17.0,Sandra,0
6600,134.0,Sandra,0
6601,20.0,Sandra,0
6602,27.43,Sandra,0
6603,54.36,Sandra,0
6604,14.93,Sandra,0
6605,41.37,Sandra,0
6606,8.44,Sandra,0
6607,37.0,Sandra,0
6608,167.0,Sandra,0
6609,58.78,Sandra,0
6610,17.0,Sandra,0
6611,42.17,Sandra,0
6612,18.24,Sandra,0
6613,20.0,Sandra,0
6614,33.1,Sandra,0
6615,110.0,Sandra,0
6616,12.89,Sandra,0
6617,37.0,Sandra,0
6618,17.0,Sandra,0
6619,45.0,Sandra,0
6620,28.31,Sandra,0
6621,32.01,Sandra,0
6622,20.0,Sandra,0
6623,23.75,Sandra,0
6624,1266.0,Sandra,1
6625,60.62,Sandra,0
6626,11.44,Sandra,0
6627,481.0,Sandra,1
6628,37.0,Sandra,0
6629,33.23,Sandra,0
6630,17.0,Sandra,0
6631,152.0,Sandra,0
6632,20.0,Sandra,0
6633,12.28,Sandra,0
6634,13.84,Sandra,0
6635,33.65,Sandra,0
6636,36.0,Debra,0
6637,9.7,Debra,0
6638,13.52,Debra,0
6639,32.32,Debra,0
6640,36.0,Debra,0
6641,14.74,Debra,0
6642,10.6,Debra,0
6643,7.21,Debra,0
6644,10.35,Debra,0
6645,11.57,Debra,0
6646,18.41,Debra,0
6647,113.24,Debra,1
6648,39.31,Debra,0
6649,36.0,Debra,0
6650,36.0,Debra,0
6651,19.43,Debra,0
6652,18.75,Debra,0
6653,9.04,Debra,0
6654,11.2,Debra,0
6655,10.94,Debra,0
6656,11.45,Debra,0
6657,16.37,Debra,0
6658,154.0,Debra,1
6659,10.95,Debra,0
6660,8.35,Debra,0
6661,36.0,Debra,0
6662,4.85,Debra,0
6663,23.01,Debra,0
6664,18.04,Debra,0
6665,14.13,Debra,0
6666,23.03,Debra,0
6667,31.94,Debra,0
6668,36.0,Debra,0
6669,17.99,Debra,0
6670,33.21,Debra,0
6671,7.53,Debra,0
6672,36.0,Debra,0
6673,83.76,Debra,0
6674,37.07,Debra,0
6675,36.0,Debra,0
6676,18.11,Debra,0
6677,16.79,Debra,0
6678,4.5,Debra,0
6679,20.06,Debra,0
6680,13.05,Debra,0
6681,15.38,Debra,0
6682,36.0,Debra,0
6683,154.0,Debra,1
6684,17.34,Debra,0
6685,19.71,Debra,0
6686,10.68,Debra,0
6687,13.94,Debra,0
6688,36.0,Debra,0
6689,13.24,Debra,0
6690,6.4,Debra,0
6691,21.52,Debra,0
6692,11.18,Debra,0
6693,36.0,Debra,0
6694,27.02,Debra,0
6695,88.29,Debra,0
6696,6.91,Debra,0
6697,39.4,Debra,0
6698,9.77,Debra,0
6699,8.43,Debra,0
6700,25.53,Debra,0
6701,26.25,Debra,0
6702,10.93,Debra,0
6703,17.41,Debra,0
6704,36.0,Debra,0
6705,140.69,Debra,1
6706,21.65,Debra,0
6707,42.29,Debra,0
6708,28.38,Debra,0
6709,16.7,Debra,0
6710,52.43,Debra,0
6711,16.05,Debra,0
6712,7.95,Debra,0
6713,16.53,Debra,0
6714,35.93,Debra,0
6715,36.0,Debra,0
6716,25.2,Debra,0
6717,9.33,Debra,0
6718,154.0,Debra,1
6719,7.78,Debra,0
6720,36.0,Debra,0
6721,35.0,Ryan,0
6722,16.74,Ryan,0
6723,71.0,Ryan,0
6724,33.31,Ryan,0
6725,185.0,Ryan,0
6726,42.0,Ryan,0
6727,17.44,Ryan,0
6728,134.0,Ryan,0
6729,29.0,Ryan,0
6730,35.0,Ryan,0
6731,28.31,Ryan,0
6732,23.13,Ryan,0
6733,15.45,Ryan,0
6734,42.0,Ryan,0
6735,29.0,Ryan,0
6736,35.0,Ryan,0
6737,80.0,Ryan,0
6738,42.0,Ryan,0
6739,29.0,Ryan,0
6740,35.0,Ryan,0
6741,150.0,Ryan,0
6742,42.0,Ryan,0
6743,29.0,Ryan,0
6744,35.0,Ryan,0
6745,22.46,Ryan,0
6746,24.6,Ryan,0
6747,42.0,Ryan,0
6748,16.59,Ryan,0
6749,29.0,Ryan,0
6750,71.0,Ryan,0
6751,35.0,Ryan,0
6752,185.0,Ryan,0
6753,134.0,Ryan,0
6754,27.38,Ryan,0
6755,42.0,Ryan,0
6756,29.0,Ryan,0
6757,35.0,Ryan,0
6758,35.8,Ryan,0
6759,122.0,Ryan,0
6760,42.0,Ryan,0
6761,29.0,Ryan,0
6762,58.51,Ryan,0
6763,64.67,Ryan,0
6764,80.0,Ryan,0
6765,35.0,Ryan,0
6766,93.62,Ryan,0
6767,28.13,Ryan,0
6768,42.92,Ryan,0
6769,42.0,Ryan,0
6770,29.0,Ryan,0
6771,150.0,Ryan,0
6772,35.0,Ryan,0
6773,42.0,Ryan,0
6774,29.0,Ryan,0
6775,35.0,Ryan,0
6776,71.0,Ryan,0
6777,185.0,Ryan,0
6778,134.0,Ryan,0
6779,121.59,Ryan,0
6780,42.0,Ryan,0
6781,29.0,Ryan,0
6782,35.0,Ryan,0
6783,1981.0,Ryan,1
6784,39.0,Ryan,0
6785,14.58,Ryan,0
6786,21.0,Ryan,0
6787,42.0,Ryan,0
6788,122.0,Ryan,0
6789,29.0,Ryan,0
6790,174.63,Ryan,0
6791,35.0,Ryan,0
6792,1178.89,Ryan,1
6793,80.0,Ryan,0
6794,26.88,Ryan,0
6795,37.5,Ryan,0
6796,48.08,Ryan,0
6797,42.0,Ryan,0
6798,29.0,Ryan,0
6799,56.53,Ryan,0
6800,54.89,Ryan,0
6801,35.0,Ryan,0
6802,28.68,Ryan,0
6803,20.6,Ryan,0
6804,23.29,Ryan,0
6805,150.0,Ryan,0
6806,55.95,Ryan,0
6807,42.0,Ryan,0
6808,29.0,Ryan,0
6809,35.0,Ryan,0
6810,5.29,Michele,0
6811,8.18,Michele,0
6812,168.0,Michele,0
6813,66.0,Michele,0
6814,55.0,Michele,0
6815,154.0,Michele,0
6816,9.85,Michele,0
6817,109.0,Michele,0
6818,66.0,Michele,0
6819,55.0,Michele,0
6820,98.0,Michele,0
6821,43.62,Michele,0
6822,16.69,Michele,0
6823,66.0,Michele,0
6824,55.0,Michele,0
6825,18.39,Michele,0
6826,36.1,Michele,0
6827,20.96,Michele,0
6828,35.43,Michele,0
6829,9.28,Michele,0
6830,58.1,Michele,0
6831,10.77,Michele,0
6832,25.8,Michele,0
6833,66.0,Michele,0
6834,55.0,Michele,0
6835,33.2,Michele,0
6836,18.01,Michele,0
6837,118.3,Michele,0
6838,24.27,Michele,0
6839,18.11,Michele,0
6840,27.46,Michele,0
6841,78.73,Michele,0
6842,57.77,Michele,0
6843,26.56,Michele,0
6844,20.83,Michele,0
6845,13.44,Michele,0
6846,66.0,Michele,0
6847,25.8,Michele,0
6848,168.0,Michele,0
6849,55.0,Michele,0
6850,13.15,Michele,0
6851,154.0,Michele,0
6852,66.0,Michele,0
6853,55.0,Michele,0
6854,109.0,Michele,0
6855,66.0,Michele,0
6856,55.0,Michele,0
6857,98.0,Michele,0
6858,24.83,Michele,0
6859,65.49,Michele,0
